id_usuario,correo_electronico,contrasena,nombre,numero_movil,ubicacion,basura_papel,basura_plastico,basura_resto,basura_organico,basura_cristal,no_recicla,edad,genero,estado_civil,hijos,tipo_vivienda,nivel_estudios,profesion,creado_en,actualizado_en
6252,kabella@example.net,S63qxM6n#K,María Tormo,+34849 166 999,Barcelona,1,1,1,0,0,0,78,femenino,viudo/viuda,0,piso,universidad(licenciatura/grado),médico/a,2021-12-23 00:00:00,2021-12-31 00:00:00
6253,bbenavent@example.net,SM*%3J3mBt,Jessica Casals Gibert,+34 980175657,Barcelona,1,0,0,1,1,0,33,masculino,casado/casada,2,loft,universidad(licenciatura/grado),programador/a,2021-12-26 00:00:00,2021-12-28 00:00:00
6254,mnavarro@example.org,MLr*y5JnUX,Brunilda Moraleda Garcés,+34 848 693 921,Barcelona,1,1,0,0,0,0,23,masculino,soltero/soltera,0,apartamento,técnico o formación profesional,abogado/a,2021-06-01 00:00:00,2021-06-17 00:00:00
6255,genovevamascaro@example.com,_Vw&3X&aQ$,Alcides Giménez Roldán,+34 946 06 06 83,Barcelona,1,1,0,0,0,0,20,masculino,soltero/soltera,0,piso,técnico o formación profesional,abogado/a,2021-09-20 00:00:00,2021-12-07 00:00:00
6256,porterocalixto@example.net,$5Q3@phpc^,Goyo Comas,+34 876 94 40 86,Barcelona,1,1,0,0,1,0,26,masculino,soltero/soltera,0,apartamento,posgrado (maestría/máster),administrativo/a,2021-04-14 00:00:00,2021-10-18 00:00:00
6257,coronadograciana@example.net,1xRUZOwr(2,Baldomero Lamas Sacristán,+34 926484455,Barcelona,1,1,0,1,1,0,39,femenino,soltero/soltera,0,apartamento,universidad(licenciatura/grado),profesor/a,2021-04-10 00:00:00,2021-04-14 00:00:00
6258,vivesjose-antonio@example.org,H8KVz9eY#R,Adelardo Comas Agudo,+34886 99 47 16,Barcelona,1,0,0,1,0,0,27,masculino,soltero/soltera,0,loft,doctorado,trabajador/a social,2021-08-19 00:00:00,2021-09-21 00:00:00
6259,tito71@example.org,U_Sq7NQy%K,Albert Peláez Luz,+34 912022948,Barcelona,1,0,0,0,0,0,26,femenino,soltero/soltera,0,piso,técnico o formación profesional,otro,2021-08-30 00:00:00,2021-10-06 00:00:00
6260,augustozurita@example.org,+33Vf7)IY@,Azucena Castellanos-Valentín,+34918070697,Barcelona,0,1,1,0,0,0,69,femenino,separado/separada,4,piso,posgrado (maestría/máster),periodista,2021-09-09 00:00:00,2021-12-29 00:00:00
6261,dbotella@example.org,q8OGZGlQ$y,Rosa Palomino,+34880 678 940,Barcelona,1,1,0,0,0,0,25,femenino,soltero/soltera,0,chalet,universidad(licenciatura/grado),profesor/a,2021-01-25 00:00:00,2021-05-19 00:00:00
6262,ftovar@example.com,!9&+$SRgnT,Genoveva Garriga Campoy,+34 831790118,Barcelona,1,1,0,0,0,0,76,femenino,separado/separada,2,apartamento,bachillerato,abogado/a,2021-11-22 00:00:00,2021-12-19 00:00:00
6263,ana-belenbenitez@example.net,#R2mdA0aSG,Salud Cid Ayala,+34 980892377,Barcelona,1,1,0,1,0,0,21,masculino,soltero/soltera,0,piso,técnico o formación profesional,empresario/a,2021-09-19 00:00:00,2021-11-27 00:00:00
6264,maria-belen20@example.org,Sfu@QUp(#0,Lupe Portero Paniagua,+34 826101704,Barcelona,1,0,1,0,0,0,20,masculino,soltero/soltera,0,piso,técnico o formación profesional,ingeniero/a,2021-04-25 00:00:00,2021-06-15 00:00:00
6265,burgosherminio@example.com,#h6aVu1ffk,Corona Cornejo Casas,+34807505323,Barcelona,1,1,1,1,0,0,59,femenino,casado/casada,2,apartamento,educación secundaria,diseñador/a,2021-11-20 00:00:00,2021-12-28 00:00:00
6266,belengaray@example.com,!vQ@FcbQW3,Begoña Larrañaga Villalobos,+34 821 22 44 85,Barcelona,1,1,0,0,0,0,25,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),arquitecto/a,2021-11-13 00:00:00,2021-12-10 00:00:00
6267,roigtatiana@example.org,)D)p8Mmy9d,Leopoldo Adán Díaz,+34911 291 402,Barcelona,1,1,0,1,0,0,33,femenino,casado/casada,0,piso,bachillerato,otro,2021-06-26 00:00:00,2021-09-30 00:00:00
6268,isidro40@example.com,O8IV6cdQ!K,Edelmira Belda-Huerta,+34 710 41 67 33,Barcelona,1,1,0,0,1,0,31,femenino,soltero/soltera,0,chalet,universidad(licenciatura/grado),médico/a,2021-03-15 00:00:00,2021-07-01 00:00:00
6269,palominomarco@example.net,&)0G9u&TCx,Lina Córdoba Torrens,+34 913147415,Barcelona,1,1,1,1,1,0,34,masculino,casado/casada,0,piso,bachillerato,agricultor/a,2021-03-20 00:00:00,2021-09-07 00:00:00
6270,isa65@example.com,Cp_21L*s&Z,Valero Berrocal-Jaume,+34977 99 66 80,Barcelona,1,1,0,0,1,0,24,femenino,soltero/soltera,0,piso,bachillerato,médico/a,2021-07-10 00:00:00,2021-12-17 00:00:00
6271,german88@example.net,(BiJNKUDl0,Yaiza Calixta Barragán Vall,+34886 14 13 00,Barcelona,1,1,0,1,0,0,36,masculino,casado/casada,2,apartamento,bachillerato,investigador/a,2021-09-28 00:00:00,2021-12-28 00:00:00
6272,yvalenciano@example.com,xnEqf6zn*4,Amado Acevedo Chacón,+34845 07 61 11,Barcelona,1,1,1,0,1,0,80,femenino,viudo/viuda,0,piso,educación secundaria,estudiante,2021-05-25 00:00:00,2021-11-10 00:00:00
6273,carlosteodoro@example.com,5JWe2dzR(#,Florencia del Ordóñez,+34 827 126 716,Barcelona,0,1,0,1,1,0,33,masculino,soltero/soltera,0,piso,técnico o formación profesional,obrero/a,2021-05-05 00:00:00,2021-12-28 00:00:00
6274,taniamendoza@example.com,+4MDr6MUwA,Teo Barba Serra,+34 842 18 62 17,Barcelona,1,1,0,0,1,0,76,masculino,casado/casada,2,piso,educación secundaria,asistente administrativo/a,2021-12-28 00:00:00,2021-12-30 00:00:00
6275,qgaray@example.net,9jklX!rg*7,Emilia del Alcaraz,+34 807 69 54 63,Barcelona,0,1,1,1,0,0,21,masculino,soltero/soltera,0,piso,educación secundaria,obrero/a,2021-05-08 00:00:00,2021-07-09 00:00:00
6276,delfinaarnau@example.org,%Xe^Tqqx^8,Albino Tenorio Villalba,+34 873603988,Barcelona,1,0,0,1,1,0,80,femenino,separado/separada,3,piso,técnico o formación profesional,contador/a,2021-01-28 00:00:00,2021-04-19 00:00:00
6277,cervantescelia@example.com,*8tASNTbp(,María Pilar del Cisneros,+34709 970 243,Barcelona,1,1,0,0,0,0,74,masculino,casado/casada,0,piso,bachillerato,estudiante,2021-09-22 00:00:00,2021-10-17 00:00:00
6278,wpoza@example.net,*AGIKJQab6,Benigno Horacio Sandoval Blanco,+34960 89 67 33,Barcelona,1,0,1,1,0,0,19,femenino,soltero/soltera,0,piso,posgrado (maestría/máster),otro,2021-04-19 00:00:00,2021-07-31 00:00:00
6279,agueda68@example.com,gi^sIPOj$2,Espiridión Company Corominas,+34 841 769 398,Barcelona,1,0,0,0,0,0,32,masculino,casado/casada,2,piso,posgrado (maestría/máster),profesor/a,2021-03-10 00:00:00,2021-10-25 00:00:00
6280,amoresdaniela@example.org,I62Si9x54^,Azeneth Vallejo,+34813 555 157,Barcelona,1,0,1,0,0,0,44,masculino,casado/casada,2,apartamento,doctorado,estudiante,2021-05-17 00:00:00,2021-06-20 00:00:00
6281,molllorena@example.net,$vZ$IVHr2D,Itziar Gloria Verdú Poza,+34821 437 178,Barcelona,1,1,1,0,0,0,20,masculino,soltero/soltera,0,apartamento,técnico o formación profesional,arquitecto/a,2021-03-26 00:00:00,2021-05-25 00:00:00
6282,rebecagirona@example.org,_*TDp$eX5m,Martin Manso Menendez,+34 980116934,Barcelona,1,1,0,1,0,0,60,femenino,casado/casada,2,piso,universidad(licenciatura/grado),empresario/a,2021-01-01 00:00:00,2021-08-08 00:00:00
6283,wleon@example.org,U4ZwMuQ((t,Manu Jurado Juan,+34974 636 887,Barcelona,1,1,1,1,1,0,20,masculino,soltero/soltera,0,apartamento,bachillerato,empresario/a,2021-11-03 00:00:00,2021-11-12 00:00:00
6284,mariano77@example.net,Z%7)5GMjG9,Débora Jódar-Corominas,+34884398636,Barcelona,1,1,1,0,0,0,22,masculino,soltero/soltera,0,apartamento,técnico o formación profesional,empresario/a,2021-06-02 00:00:00,2021-12-13 00:00:00
6285,ibancal@example.net,)kZs5sJft1,Mariano del Barriga,+34 925 35 97 70,Barcelona,1,1,0,0,1,0,24,masculino,soltero/soltera,0,apartamento,universidad(licenciatura/grado),obrero/a,2021-02-09 00:00:00,2021-03-22 00:00:00
6286,icastells@example.net,s^BP0nYhum,Abraham Sandoval Cornejo,+34 947 823 816,Barcelona,1,1,1,0,0,0,34,femenino,soltero/soltera,0,piso,educación secundaria,médico/a,2021-05-25 00:00:00,2021-09-09 00:00:00
6287,purificacionmarmol@example.com,T5FN_1Sa$d,Fátima del Mascaró,+34 827133390,Barcelona,1,1,0,0,0,0,49,femenino,soltero/soltera,0,apartamento,educación primaria,arquitecto/a,2021-12-03 00:00:00,2021-12-31 00:00:00
6288,candido03@example.net,(6!Ahzcc)7,Paca Galvez,+34 880 611 651,Barcelona,1,1,1,0,0,0,66,masculino,separado/separada,0,piso,universidad(licenciatura/grado),médico/a,2021-08-23 00:00:00,2021-12-12 00:00:00
6289,juan-francisco75@example.net,&a*4PaMhc^,Guiomar Aguilera Gimeno,+34 711396479,Barcelona,0,1,0,0,0,0,22,masculino,soltero/soltera,0,piso,doctorado,contador/a,2021-01-18 00:00:00,2021-04-06 00:00:00
6290,criadosamanta@example.org,M7JEvsER*k,Olivia Garcia Mateu,+34882 189 958,Barcelona,1,1,1,0,1,0,22,femenino,soltero/soltera,0,chalet,técnico o formación profesional,comerciante,2021-11-15 00:00:00,2021-12-03 00:00:00
6291,marcio54@example.com,f^340EnmG2,Anacleto del Arnaiz,+34 942 10 56 25,Barcelona,1,1,0,1,0,0,28,masculino,soltero/soltera,0,piso,bachillerato,profesor/a,2021-10-30 00:00:00,2021-11-25 00:00:00
6292,walterelorza@example.net,c8tp56Da$!,Narcisa Núñez Lledó,+34 954981763,Barcelona,1,1,0,0,1,0,23,femenino,soltero/soltera,0,piso,bachillerato,médico/a,2021-10-30 00:00:00,2021-12-10 00:00:00
6293,fabianaestevez@example.net,)wHGT0jZ)3,Yéssica Mancebo Miguel,+34977220983,Barcelona,1,1,1,0,0,0,32,femenino,casado/casada,2,apartamento,técnico o formación profesional,artista,2021-06-13 00:00:00,2021-11-02 00:00:00
6294,vera84@example.com,k&X7Nu6a(H,Margarita Amador Canet,+34 848 01 91 56,Barcelona,1,1,0,0,0,0,48,femenino,casado/casada,0,piso,técnico o formación profesional,trabajador/a social,2021-04-18 00:00:00,2021-11-04 00:00:00
6295,marta31@example.net,1y4WBWzjU_,Georgina Castells,+34 943770926,Barcelona,1,1,0,1,0,0,78,masculino,viudo/viuda,4,chalet,técnico o formación profesional,fontanero/a,2021-12-22 00:00:00,2021-12-26 00:00:00
6296,garmendiacelestino@example.org,!UPT7c8B$4,Araceli Marcos,+34 841762631,Barcelona,1,1,0,0,0,0,29,masculino,soltero/soltera,0,piso,sin estudios,profesor/a,2021-06-15 00:00:00,2021-09-18 00:00:00
6297,trinilloret@example.com,6a6sCWgx)E,Isidoro Acevedo Cal,+34 982 55 77 43,Barcelona,1,1,0,0,0,0,21,femenino,soltero/soltera,0,chalet,universidad(licenciatura/grado),trabajador/a social,2021-06-08 00:00:00,2021-10-02 00:00:00
6298,saturninomariscal@example.net,xWu!j5AtbQ,Anselmo Montes Saura,+34883 910 941,Barcelona,1,1,0,1,1,0,28,masculino,soltero/soltera,0,loft,educación secundaria,ingeniero/a,2021-11-23 00:00:00,2021-12-18 00:00:00
6299,nereida37@example.org,#y%D31NoYm,Andrés del Fuster,+34 984284371,Barcelona,0,1,1,0,0,0,42,femenino,casado/casada,2,piso,técnico o formación profesional,artista,2021-11-14 00:00:00,2021-12-06 00:00:00
6300,morenolupe@example.org,PA7dG8Fq!!,Ainoa Celestina Llamas Feijoo,+34705068288,Barcelona,1,1,0,0,0,0,31,masculino,soltero/soltera,0,apartamento,técnico o formación profesional,administrativo/a,2021-06-02 00:00:00,2021-10-12 00:00:00
6301,qgordillo@example.com,oziDR#RG)7,Socorro Vendrell,+34 800692281,Barcelona,1,0,1,0,0,0,33,masculino,casado/casada,2,apartamento,universidad(licenciatura/grado),ingeniero/a,2021-07-28 00:00:00,2021-08-06 00:00:00
6302,azeneth98@example.org,_2HtLs+bjE,Juan Agustí,+34 978444969,Barcelona,1,1,0,0,0,0,33,masculino,soltero/soltera,0,piso,técnico o formación profesional,contador/a,2021-01-11 00:00:00,2021-11-27 00:00:00
6303,etoledo@example.com,1Tc5Geof*O,Mohamed Girona Lobato,+34 881 040 985,Barcelona,1,1,0,1,1,0,22,masculino,soltero/soltera,0,piso,universidad(licenciatura/grado),obrero/a,2021-10-27 00:00:00,2021-11-03 00:00:00
6304,carvajaljoel@example.org,w_%1eGqr0C,Nidia Guzmán-Agullo,+34949 09 18 60,Barcelona,1,1,0,0,1,0,30,femenino,casado/casada,0,piso,universidad(licenciatura/grado),médico/a,2021-04-18 00:00:00,2021-12-12 00:00:00
6305,wballester@example.net,6Jiy9Pa2B^,Carolina Céspedes Sevillano,+34979 269 017,Barcelona,0,1,1,0,1,0,21,femenino,soltero/soltera,0,piso,bachillerato,investigador/a,2021-01-04 00:00:00,2021-06-26 00:00:00
6306,ymacias@example.net,_2p4(kNA6n,Guiomar Velázquez,+34872 956 850,Barcelona,1,1,0,0,0,0,71,femenino,viudo/viuda,2,piso,educación secundaria,agricultor/a,2021-07-02 00:00:00,2021-11-24 00:00:00
6307,ncorbacho@example.com,G_b8Un^%Ik,Omar Contreras Salvador,+34 865322890,Barcelona,1,1,0,1,0,0,21,masculino,soltero/soltera,0,piso,educación primaria,otro,2021-12-12 00:00:00,2021-12-12 00:00:00
6308,lucas42@example.net,*Ox4F&1fP#,Amaro Izquierdo-Torralba,+34945358123,Barcelona,0,1,0,0,0,0,30,femenino,soltero/soltera,0,piso,educación secundaria,abogado/a,2021-04-02 00:00:00,2021-12-13 00:00:00
6309,cabanillasharoldo@example.org,j4Un3jc!$u,David de Nebot,+34 826675152,Barcelona,1,0,0,0,1,0,66,femenino,viudo/viuda,4,apartamento,educación secundaria,trabajador/a social,2021-05-16 00:00:00,2021-06-21 00:00:00
6310,fortunatabastida@example.com,SyLF0C6!&7,Victoriano Reyes Toledo,+34981214271,Barcelona,1,1,0,1,1,0,27,femenino,soltero/soltera,0,piso,técnico o formación profesional,estudiante,2021-02-04 00:00:00,2021-04-16 00:00:00
6311,rquintana@example.net,N@((12GcOH,Chucho Vilar Ortiz,+34800 414 555,Barcelona,1,1,0,0,0,0,71,femenino,casado/casada,1,apartamento,técnico o formación profesional,diseñador/a,2021-05-26 00:00:00,2021-06-29 00:00:00
6312,raquel42@example.net,3T@O5^FhG$,Rosalina Cal Macias,+34874422183,Barcelona,1,1,0,0,0,0,28,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),asistente administrativo/a,2021-09-04 00:00:00,2021-12-03 00:00:00
6313,maurasegovia@example.com,)8ZQ&xk_*^,Carla Lopez-Benítez,+34821 558 501,Barcelona,1,1,0,1,0,0,75,masculino,separado/separada,2,chalet,bachillerato,abogado/a,2021-05-06 00:00:00,2021-11-12 00:00:00
6314,bcid@example.com,Sc4NytbE+R,Dionisia Pozuelo Lobo,+34 946048605,Barcelona,1,1,0,0,1,0,77,masculino,separado/separada,2,piso,universidad(licenciatura/grado),artista,2021-10-30 00:00:00,2021-12-24 00:00:00
6315,adora12@example.com,(dY!y5sm36,Jose Miguel Alberola-Ortega,+34 724 98 44 67,Barcelona,1,1,0,0,0,0,30,femenino,casado/casada,0,piso,universidad(licenciatura/grado),administrativo/a,2021-04-03 00:00:00,2021-05-30 00:00:00
6316,luzmaura@example.net,*w_7ASwa3i,Jesusa Andrés Catalán,+34 979 462 620,Barcelona,1,1,1,0,1,0,30,masculino,casado/casada,0,piso,educación secundaria,estudiante,2021-11-04 00:00:00,2021-12-21 00:00:00
6317,maitejaen@example.org,*V_5OqXX62,Claudia Clemente Moya,+34880477506,Barcelona,1,1,0,1,1,0,39,femenino,soltero/soltera,0,piso,doctorado,artista,2021-03-01 00:00:00,2021-05-26 00:00:00
6318,danielanunez@example.org,%hPK7CRm%0,Teresita Anaya Segovia,+34821239087,Barcelona,1,1,1,0,1,0,24,masculino,soltero/soltera,0,piso,educación secundaria,otro,2021-06-08 00:00:00,2021-11-12 00:00:00
6319,amayablanco@example.net,$H!$HfXa6+,Duilio Avilés-Feliu,+34975 597 349,Barcelona,1,1,1,1,0,0,79,masculino,casado/casada,1,piso,bachillerato,ingeniero/a,2021-07-03 00:00:00,2021-12-06 00:00:00
6320,nicolaufito@example.com,)6#3BfkPS$,Yago Perelló Perelló,+34 876 097 375,Barcelona,1,1,0,0,0,0,46,masculino,soltero/soltera,0,piso,educación primaria,empresario/a,2021-04-06 00:00:00,2021-04-21 00:00:00
6321,hortensia56@example.com,w%5cBxynlZ,Bruno Farré-Hervia,+34 979 525 319,Barcelona,0,0,0,0,0,1,21,masculino,soltero/soltera,0,piso,universidad(licenciatura/grado),profesor/a,2021-01-12 00:00:00,2021-09-18 00:00:00
6322,figueroapetrona@example.org,22PJXwxm^S,Victorino Machado Sancho,+34984 88 57 12,Barcelona,1,1,0,1,1,0,42,masculino,casado/casada,1,piso,educación primaria,estudiante,2021-09-11 00:00:00,2021-10-07 00:00:00
6323,lamat@example.com,E1Q&5Ez$Aq,Apolonia del Fiol,+34934 87 11 33,Barcelona,1,1,0,0,1,0,19,femenino,soltero/soltera,0,piso,bachillerato,estudiante,2021-12-22 00:00:00,2021-12-23 00:00:00
6324,calixtotapia@example.com,Bu7R+lmf*3,Edelmira Rios Rosselló,+34984828207,Barcelona,1,1,1,0,0,0,33,masculino,soltero/soltera,0,piso,universidad(licenciatura/grado),agricultor/a,2021-11-02 00:00:00,2021-12-16 00:00:00
6325,remigio64@example.com,%k4CoeRuXj,Bernardo de Adadia,+34946 524 709,Barcelona,1,1,1,0,0,0,45,femenino,soltero/soltera,0,piso,técnico o formación profesional,médico/a,2021-02-19 00:00:00,2021-05-27 00:00:00
6326,aamaya@example.org,st_fd0Zeay,Chema Cañas Jover,+34960 30 81 71,Barcelona,0,1,1,0,0,0,46,masculino,casado/casada,0,piso,universidad(licenciatura/grado),contador/a,2021-10-27 00:00:00,2021-10-27 00:00:00
6327,aguilonerea@example.org,+pLiRpUgj0,Estela Vicens Armas,+34 971 463 981,Barcelona,1,1,0,1,1,0,28,femenino,soltero/soltera,0,piso,doctorado,médico/a,2021-08-10 00:00:00,2021-09-05 00:00:00
6328,manolo44@example.com,86ZD3I0f%Y,Azeneth Espinosa Murillo,+34900609555,Barcelona,1,1,1,0,0,0,33,femenino,casado/casada,1,chalet,sin estudios,obrero/a,2021-11-05 00:00:00,2021-12-20 00:00:00
6329,duilio20@example.org,DZKllWdP*0,Tiburcio Alcalde Malo,+34879 43 88 55,Barcelona,1,0,1,1,0,0,26,masculino,soltero/soltera,0,piso,universidad(licenciatura/grado),artista,2021-12-31 00:00:00,2021-12-31 00:00:00
6330,odalys98@example.com,^eR62HJG(#,Genoveva Macías-Rivera,+34949 414 197,Barcelona,1,0,0,0,0,0,35,masculino,soltero/soltera,0,piso,educación secundaria,comerciante,2021-11-15 00:00:00,2021-12-27 00:00:00
6331,amoresfernando@example.com,+L4vNd&y)(,Gonzalo de Murillo,+34 872069798,Barcelona,1,1,0,0,0,0,23,masculino,soltero/soltera,0,loft,universidad(licenciatura/grado),abogado/a,2021-05-28 00:00:00,2021-12-17 00:00:00
6332,zlerma@example.org,3xDr4evv%J,Leandro Mate Cueto,+34 844 02 88 91,Barcelona,1,0,1,0,0,0,67,masculino,separado/separada,3,piso,técnico o formación profesional,comerciante,2021-06-13 00:00:00,2021-11-03 00:00:00
6333,paula96@example.org,*Q$K5QgcGx,Ezequiel Pozo Palacio,+34978 48 28 93,Barcelona,1,1,0,0,1,0,33,femenino,casado/casada,0,apartamento,educación secundaria,profesor/a,2021-01-13 00:00:00,2021-12-19 00:00:00
6334,apolinarrincon@example.com,^c+4WMpaF),Sandalio Haro Ródenas,+34858739690,Barcelona,1,1,0,1,0,0,48,masculino,soltero/soltera,0,piso,técnico o formación profesional,trabajador/a social,2021-04-16 00:00:00,2021-08-15 00:00:00
6335,galvanazahar@example.org,0c53Rz8b!&,Rocío Angulo Verdejo,+34 879 55 87 11,Barcelona,1,1,1,0,0,0,31,masculino,casado/casada,0,piso,bachillerato,administrativo/a,2021-12-24 00:00:00,2021-12-25 00:00:00
6336,ninojose-francisco@example.org,y7%^Y2Mfq^,Graciano Ortiz Morata,+34927 85 47 95,Barcelona,0,1,1,1,1,0,36,femenino,soltero/soltera,0,apartamento,técnico o formación profesional,estudiante,2021-07-27 00:00:00,2021-10-21 00:00:00
6337,agustilucia@example.net,zCR99Dsku*,Sonia Garcia Ballesteros,+34 984339281,Barcelona,1,1,0,0,0,0,55,masculino,soltero/soltera,0,piso,sin estudios,estudiante,2021-07-31 00:00:00,2021-09-30 00:00:00
6338,ruizximena@example.com,6_%)5iQuCg,Felipe Blázquez,+34 945 99 96 55,Barcelona,1,1,0,1,0,0,18,masculino,soltero/soltera,0,piso,técnico o formación profesional,abogado/a,2021-10-26 00:00:00,2021-11-28 00:00:00
6339,etelvina84@example.com,^HPk2GSx@&,Jenny Paz Villalonga Salmerón,+34902 45 16 61,Barcelona,1,0,0,1,0,0,67,femenino,casado/casada,2,piso,bachillerato,investigador/a,2021-10-10 00:00:00,2021-11-28 00:00:00
6340,bustamanteplinio@example.com,*OZ_@OWnd6,Sofía Peiró Gual,+34 882 50 49 65,Barcelona,1,1,0,0,0,0,39,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),programador/a,2021-04-29 00:00:00,2021-04-30 00:00:00
6341,reinaldobru@example.org,WY9wcBenP(,Rosenda Benet Coll,+34 828 25 98 02,Barcelona,1,1,1,0,0,0,56,femenino,soltero/soltera,0,piso,bachillerato,asistente administrativo/a,2021-12-08 00:00:00,2021-12-12 00:00:00
6342,isidoro41@example.net,$N#5C)uI(1,Cayetana Andreu Cisneros,+34 880 455 324,Barcelona,1,1,0,0,0,0,44,masculino,casado/casada,1,apartamento,universidad(licenciatura/grado),artista,2021-08-08 00:00:00,2021-11-24 00:00:00
6343,marcelinomendoza@example.net,Tnh#7Q_mJ1,Yéssica Marquez Barreda,+34 874 46 66 56,Barcelona,1,1,0,1,0,0,33,masculino,casado/casada,0,piso,técnico o formación profesional,administrativo/a,2021-04-29 00:00:00,2021-11-25 00:00:00
6344,nsureda@example.net,zO&EULm9#8,Maricruz Palacios Egea,+34946 09 04 16,Barcelona,0,1,0,0,1,0,69,femenino,casado/casada,2,piso,técnico o formación profesional,asistente administrativo/a,2021-02-04 00:00:00,2021-08-17 00:00:00
6345,jose-angelsalom@example.com,5Z3a@E%m%t,Dorita del Llabrés,+34880 80 75 68,Barcelona,1,1,0,0,1,0,19,masculino,soltero/soltera,0,piso,sin estudios,abogado/a,2021-04-15 00:00:00,2021-12-10 00:00:00
6346,adoracion08@example.org,&u1!WiGWU),Felix Cabrero Rosa,+34 976 52 96 44,Barcelona,0,1,0,0,0,0,18,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),empresario/a,2021-09-12 00:00:00,2021-09-26 00:00:00
6347,esthermayol@example.com,pE1DCnx6^8,Loreto Baquero Gracia,+34 826 847 180,Barcelona,1,0,1,0,0,0,21,masculino,soltero/soltera,0,piso,técnico o formación profesional,empresario/a,2021-03-13 00:00:00,2021-09-29 00:00:00
6348,aroadieguez@example.com,#$*1^Skv8(,Claudia Martí Calvo,+34915746769,Barcelona,1,1,1,0,0,0,33,masculino,casado/casada,1,piso,bachillerato,obrero/a,2021-01-21 00:00:00,2021-04-14 00:00:00
6349,ramirezmarcelino@example.com,)DgMNs_Ag4,Angelina Rodriguez Villa,+34733 05 58 42,Barcelona,1,1,0,1,1,0,54,masculino,soltero/soltera,0,piso,doctorado,otro,2021-09-23 00:00:00,2021-11-10 00:00:00
6350,agustinamiro@example.com,^7o@1Gj0xq,Berta Lopez Pazos,+34947 70 92 36,Barcelona,1,0,0,1,1,0,49,masculino,soltero/soltera,0,apartamento,educación primaria,otro,2021-04-24 00:00:00,2021-06-10 00:00:00
6351,lucianavalero@example.org,H2Ku6sq2#V,Samanta Palmer Vives,+34 974 552 081,Barcelona,1,1,1,0,0,0,23,masculino,soltero/soltera,0,apartamento,técnico o formación profesional,arquitecto/a,2021-02-11 00:00:00,2021-08-09 00:00:00
